Date_COV,Absolute_time_COV,Dugramm_COV,Country_name_COV,City_COV,Confirmed_COV,Deaths_COV,Recovered_COV,Active_COV,Incident_rate_COV,Case_fatality_ratio_COV,Lat_COV,Long__COV,Main_key
2021-03-07,1615064400,US,The United States of America,Baltimore,51639,1292,0.0,50347.0,6241.34305087204,2.501984933867813,39.45784712,-76.62911955,Baltimore_US_1615064400
2021-03-07,1615064400,US,The United States of America,Oakland,75863,2019,0.0,73844.0,6032.43998015242,2.661376428562013,42.66090111,-83.38595416,Oakland_US_1615064400
2021-03-07,1615064400,US,The United States of America,Honolulu,22342,353,0.0,21989.0,2292.5146963305606,1.5799838868498792,21.45803166,-157.97121819999995,Honolulu_US_1615064400
2021-03-07,1615064400,US,The United States of America,Boise,310,2,0.0,308.0,3958.625973694292,0.6451612903225806,43.98829931,-115.7309284,Boise_US_1615064400
2021-03-08,1615150800,US,The United States of America,Columbus,5931,147,,,10684.946314044822,2.478502781992918,34.26744084,-78.65801424,Columbus_US_1615150800
2021-03-08,1615150800,US,The United States of America,Philadelphia,121513,3170,,,7670.965314532747,2.6087743698205133,40.00338507,-75.1379271,Philadelphia_US_1615150800
2021-03-08,1615150800,US,The United States of America,Queens,218410,8926,,,9690.495142107444,4.086809212032416,40.71088124,-73.81684712,Queens_US_1615150800
2021-03-08,1615150800,MY,Malaysia,Johor Bahru,38004,96,34161.0,3747.0,1008.5451939918264,0.2526049889485317,1.4854,103.7618,Johor Bahru_MY_1615150800
2021-03-08,1615150800,MY,Malaysia,Kuala Lumpur,35718,105,34187.0,1426.0,2008.434547908232,0.2939694271795733,3.139,101.6869,Kuala Lumpur_MY_1615150800
2021-03-08,1615150800,US,The United States of America,Raleigh,4821,60,,,6571.611619252736,1.2445550715619167,37.76936795,-81.2456041,Raleigh_US_1615150800
2021-03-08,1615150800,US,The United States of America,Milwaukee,107719,1284,,,11390.085500451503,1.191990270982835,43.00486062,-87.96733172,Milwaukee_US_1615150800
2021-03-08,1615150800,US,The United States of America,Providence,83108,1846,,,13007.351341537662,2.221206141406362,41.87064746,-71.57753536,Providence_US_1615150800
2021-03-08,1615150800,US,The United States of America,Austin,1887,31,,,6283.297815663293,1.642819289878113,29.88548725,-96.27736949,Austin_US_1615150800
2021-03-08,1615150800,RU,Russia,Moscow,990395,15394,911109.0,63892.0,7919.062360372249,1.554329333245826,55.7504461,37.6174943,Moscow_RU_1615150800
2021-03-08,1615150800,SE,Sweden,Stockholm,161799,3909,0.0,157890.0,6806.625436827773,2.415960543637476,59.6025,18.1384,Stockholm_SE_1615150800
2021-03-08,1615150800,SE,Sweden,Uppsala,24902,481,0.0,24421.0,6489.746242634469,1.9315717613043129,60.0092,17.2715,Uppsala_SE_1615150800
2021-03-08,1615150800,ES,Spain,Madrid,593398,14104,40736.0,538558.0,8934.498044085136,2.3768196050542807,40.4168,-3.7038,Madrid_ES_1615150800
2021-03-08,1615150800,ES,Spain,Murcia,106808,1511,2180.0,103117.0,7179.583010399533,1.414688038349187,37.9922,-1.1307,Murcia_ES_1615150800
2021-03-08,1615150800,US,The United States of America,Hartford,71020,2299,,,7964.383438747589,3.237116305266122,41.80283011,-72.73103891,Hartford_US_1615150800
2021-03-08,1615150800,US,The United States of America,Fresno,104697,1442,,,10480.42189928746,1.3771368541686564,36.75733899,-119.6466953,Fresno_US_1615150800
2021-03-08,1615150800,US,The United States of America,Los Angeles,1203152,22029,,,11984.651622898333,1.830940729018445,34.30828379,-118.2282411,Los Angeles_US_1615150800
2021-03-08,1615150800,US,The United States of America,Denver,60614,767,,,8335.132444366216,1.2653842346652588,39.76018276,-104.8725695,Denver_US_1615150800
2021-03-08,1615150800,US,The United States of America,Sacramento,95840,1437,,,6175.735700598818,1.4992018862609675,38.45106826,-121.3425374,Sacramento_US_1615150800
2021-03-08,1615150800,US,The United States of America,San Diego,276061,3385,,,8269.434118256733,1.2261782721934644,33.03484597,-116.7365326,San Diego_US_1615150800
2021-03-08,1615150800,US,The United States of America,San Francisco,35779,445,,,4059.21848927286,1.2435725463894478,37.75215114,-122.4385672,San Francisco_US_1615150800
2021-03-08,1615150800,CN,China,Shanghai,1816,7,1773.0,36.0,7.301707477756631,0.3854625550660793,31.202,121.4491,Shanghai_CN_1615150800
2021-03-08,1615150800,CN,China,Tianjin,361,3,343.0,15.0,2.6034888625847565,0.8310249307479224,39.3054,117.323,Tianjin_CN_1615150800
2021-03-08,1615150800,IN,India,Chandigarh,22318,355,21253.0,710.0,1926.501523988906,1.5906443229680078,30.733839,76.76827800000002,Chandigarh_IN_1615150800
2021-03-08,1615150800,IN,India,Delhi,641101,10921,628377.0,1803.0,3426.346387420139,1.703475739392077,28.646519,77.10898,Delhi_IN_1615150800
2021-03-08,1615150800,DE,Germany,Berlin,131976,2894,124030.0,5052.0,3601.878557501894,2.1928229375037884,52.52,13.405,Berlin_DE_1615150800
2021-03-08,1615150800,DE,Germany,Hamburg,53359,1312,48311.0,3736.0,2880.4120750691777,2.4588166944657885,53.5511,9.9937,Hamburg_DE_1615150800
2021-03-08,1615150800,BE,Belgium,Namur,41347,0,0.0,41347.0,8338.913180270736,0.0,50.331,4.8221,Namur_BE_1615150800
2021-03-08,1615150800,BE,Belgium,Brussels,97621,0,0.0,97621.0,8013.182790138354,0.0,50.8503,4.3517,Brussels_BE_1615150800
2021-03-08,1615150800,BR,Brazil,São Paulo,2113738,61463,1877249.0,175026.0,4603.183310699662,2.907787057809436,-23.5505,-46.6333,São Paulo_BR_1615150800
2021-03-08,1615150800,CN,China,Beijing,1049,9,1033.0,7.0,4.791465071521409,0.8579599618684461,40.1824,116.4142,Beijing_CN_1615150800
2021-03-08,1615150800,CN,China,Chongqing,591,6,585.0,0.0,1.8437545031207965,1.015228426395939,30.0572,107.874,Chongqing_CN_1615150800
2021-03-08,1615150800,NL,Netherlands,Groningen,27143,209,0.0,26934.0,4632.970679302093,0.7699959473897506,53.217922,6.741514,Groningen_NL_1615150800
2021-03-08,1615150800,NL,Netherlands,Utrecht,88682,1158,0.0,87524.0,6545.598944224901,1.3057892244198372,52.084251,5.163824,Utrecht_NL_1615150800
2021-03-08,1615150800,PK,Pakistan,Islamabad,45740,509,43000.0,2231.0,2279.509531678903,1.1128115435067774,33.665087,73.121219,Islamabad_PK_1615150800
2021-03-08,1615150800,MX,Mexico,Mexico City,221584,29507,0.0,192077.0,1271.4406129520726,13.316394685536862,19.4969,-99.7233,Mexico City_MX_1615150800
2021-03-08,1615150800,MX,Mexico,Oaxaca,41596,2991,0.0,38605.0,1003.8630724590952,7.190595249543225,17.0732,-96.7266,Oaxaca_MX_1615150800
2021-03-08,1615150800,MX,Mexico,Puebla,72826,9208,0.0,63618.0,1102.680601309632,12.64383599263999,19.0414,-98.2063,Puebla_MX_1615150800
2021-03-08,1615150800,MX,Mexico,San Luis Potosí,58138,4656,0.0,53482.0,2028.4410193214435,8.008531425229625,22.1565,-100.9855,San Luis Potosí_MX_1615150800
2021-03-08,1615150800,PE,Peru,Lima,629128,58949,0.0,570179.0,5919.25483370184,9.36995333223128,-11.766533,-76.60449799999998,Lima_PE_1615150800
2021-03-08,1615150800,JP,Japan,Akita,269,6,262.0,1.0,27.83267286779997,2.2304832713754648,39.748679,140.408228,Akita_JP_1615150800
2021-03-08,1615150800,JP,Japan,Chiba,27301,480,25253.0,1568.0,436.1612695949856,1.7581773561408007,35.510141,140.198917,Chiba_JP_1615150800
2021-03-08,1615150800,JP,Japan,Fukuoka,18259,304,17466.0,489.0,357.76152849738395,1.6649323621227887,33.526032,130.666949,Fukuoka_JP_1615150800
2021-03-08,1615150800,JP,Japan,Hiroshima,5047,103,4899.0,45.0,179.98150616027448,2.0408163265306123,34.605309000000005,132.788719,Hiroshima_JP_1615150800
2021-03-08,1615150800,JP,Japan,Kagoshima,1762,27,1746.0,0.0,109.96877560815167,1.532349602724177,31.009484000000004,130.430665,Kagoshima_JP_1615150800
2021-03-08,1615150800,JP,Japan,Kochi,903,18,866.0,19.0,129.3642527745982,1.9933554817275747,33.422519,133.367307,Kochi_JP_1615150800
2021-03-08,1615150800,JP,Japan,Kumamoto,3457,73,3347.0,37.0,197.81788051616903,2.111657506508533,32.608154,130.74523100000002,Kumamoto_JP_1615150800
2021-03-08,1615150800,MX,Mexico,Aguascalientes,23462,2035,0.0,21427.0,1635.3985508509134,8.67359986360924,21.8853,-102.2916,Aguascalientes_MX_1615150800
2021-03-08,1615150800,JP,Japan,Kyoto,9107,162,8781.0,164.0,352.58039526016114,1.7788514329636542,35.253815,135.443341,Kyoto_JP_1615150800
2021-03-08,1615150800,JP,Japan,Miyazaki,1949,21,1930.0,0.0,181.5893211689917,1.07747562852745,32.193203999999994,131.299374,Miyazaki_JP_1615150800
2021-03-08,1615150800,JP,Japan,Nagano,2374,41,2343.0,0.0,115.87327154076308,1.7270429654591406,36.132134,138.045528,Nagano_JP_1615150800
2021-03-08,1615150800,JP,Japan,Nagasaki,1612,37,1564.0,11.0,121.52060573348088,2.295285359801489,33.235712,129.608033,Nagasaki_JP_1615150800
2021-03-08,1615150800,JP,Japan,Niigata,1117,15,1021.0,81.0,50.24501755651777,1.3428827215756491,37.521819,138.918647,Niigata_JP_1615150800
2021-03-08,1615150800,JP,Japan,Okayama,2523,34,2419.0,70.0,133.52131101733394,1.3476020610384465,34.89246,133.826252,Okayama_JP_1615150800
2021-03-08,1615150800,JP,Japan,Osaka,47669,1135,45126.0,1408.0,541.117445154661,2.381002328557343,34.620965000000005,135.507481,Osaka_JP_1615150800
2021-03-08,1615150800,JP,Japan,Saitama,30052,626,27993.0,1433.0,408.8878270153597,2.083056036203913,35.997101,139.347635,Saitama_JP_1615150800
2021-03-08,1615150800,JP,Japan,Shizuoka,5255,98,4947.0,210.0,144.22834132192753,1.86489058039962,34.916975,138.40778400000002,Shizuoka_JP_1615150800
2021-03-08,1615150800,JP,Japan,Tokyo,113455,1462,108864.0,3129.0,815.011468922134,1.2886166321449033,35.711343,139.446921,Tokyo_JP_1615150800
2021-03-08,1615150800,JP,Japan,Toyama,909,28,870.0,11.0,87.11051823571013,3.08030803080308,36.637464,137.26934599999998,Toyama_JP_1615150800
2021-03-08,1615150800,JP,Japan,Wakayama,1167,18,1116.0,33.0,126.17130105640084,1.5424164524421593,33.911879,135.505446,Wakayama_JP_1615150800
2021-03-08,1615150800,US,The United States of America,Baltimore,51730,1293,,,6252.341757617511,2.499516721438237,39.45784712,-76.62911955,Baltimore_US_1615150800
2021-03-08,1615150800,US,The United States of America,Oakland,75863,2019,,,6032.43998015242,2.661376428562013,42.66090111,-83.38595416,Oakland_US_1615150800
2021-03-08,1615150800,US,The United States of America,Honolulu,22367,353,,,2295.079948653909,1.5782179103143024,21.45803166,-157.97121819999995,Honolulu_US_1615150800
2021-03-08,1615150800,US,The United States of America,Boise,310,2,,,3958.625973694292,0.6451612903225806,43.98829931,-115.7309284,Boise_US_1615150800
2021-03-09,1615237200,US,The United States of America,Columbus,5946,147,,,10711.969445845643,2.4722502522704337,34.26744084,-78.65801424,Columbus_US_1615237200
2021-03-09,1615237200,US,The United States of America,Philadelphia,121720,3174,,,7684.032968364914,2.607624055208676,40.00338507,-75.1379271,Philadelphia_US_1615237200
2021-03-09,1615237200,US,The United States of America,Queens,219287,8939,,,9729.406200390618,4.07639303743496,40.71088124,-73.81684712,Queens_US_1615237200
2021-03-09,1615237200,MY,Malaysia,Johor Bahru,38124,98,34323.0,3703.0,1011.7297383366064,0.2570559227783023,1.4854,103.7618,Johor Bahru_MY_1615237200
2021-03-09,1615237200,MY,Malaysia,Kuala Lumpur,35789,106,34331.0,1352.0,2012.4269005847952,0.2961803906228171,3.139,101.6869,Kuala Lumpur_MY_1615237200
2021-03-09,1615237200,US,The United States of America,Raleigh,4833,60,,,6587.969084390889,1.2414649286157666,37.76936795,-81.2456041,Raleigh_US_1615237200
2021-03-09,1615237200,US,The United States of America,Milwaukee,107745,1284,,,11392.834711110829,1.1917026312125854,43.00486062,-87.96733172,Milwaukee_US_1615237200
2021-03-09,1615237200,US,The United States of America,Providence,83108,1846,,,13007.351341537662,2.221206141406362,41.87064746,-71.57753536,Providence_US_1615237200
2021-03-09,1615237200,US,The United States of America,Austin,1887,31,,,6283.297815663293,1.642819289878113,29.88548725,-96.27736949,Austin_US_1615237200
2021-03-09,1615237200,RU,Russia,Moscow,991816,15447,912146.0,64223.0,7930.42448115647,1.5574461392032393,55.7504461,37.6174943,Moscow_RU_1615237200
2021-03-09,1615237200,SE,Sweden,Stockholm,161799,3909,0.0,157890.0,6806.625436827773,2.415960543637476,59.6025,18.1384,Stockholm_SE_1615237200
2021-03-09,1615237200,SE,Sweden,Uppsala,24902,481,0.0,24421.0,6489.746242634469,1.9315717613043129,60.0092,17.2715,Uppsala_SE_1615237200
2021-03-09,1615237200,ES,Spain,Madrid,596130,14123,40736.0,541271.0,8975.632406951949,2.369114119403486,40.4168,-3.7038,Madrid_ES_1615237200
2021-03-09,1615237200,ES,Spain,Murcia,106983,1525,2180.0,103278.0,7191.346427248644,1.4254601198321228,37.9922,-1.1307,Murcia_ES_1615237200
2021-03-09,1615237200,US,The United States of America,Hartford,71388,2304,,,8005.651998385143,3.227433182047403,41.80283011,-72.73103891,Hartford_US_1615237200
2021-03-09,1615237200,US,The United States of America,Fresno,104838,1442,,,10494.534586593349,1.375284928136117,36.75733899,-119.6466953,Fresno_US_1615237200
2021-03-09,1615237200,US,The United States of America,Los Angeles,1204018,22041,,,11993.277888162762,1.8306204724514088,34.30828379,-118.2282411,Los Angeles_US_1615237200
2021-03-09,1615237200,US,The United States of America,Denver,60715,767,,,8349.02112316783,1.2632792555381702,39.76018276,-104.8725695,Denver_US_1615237200
2021-03-09,1615237200,US,The United States of America,Sacramento,95989,1438,,,6185.335857293993,1.4979166666666666,38.45106826,-121.3425374,Sacramento_US_1615237200
2021-03-09,1615237200,US,The United States of America,San Diego,276392,3390,,,8279.349255466057,1.2265188572751744,33.03484597,-116.7365326,San Diego_US_1615237200
2021-03-09,1615237200,US,The United States of America,San Francisco,35824,446,,,4064.3231402905567,1.2448016969493985,37.75215114,-122.4385672,San Francisco_US_1615237200
2021-03-09,1615237200,BR,Brazil,São Paulo,2117962,61584,1887875.0,168503.0,4612.382107477879,2.9077008935948805,-23.5505,-46.6333,São Paulo_BR_1615237200
2021-03-09,1615237200,IN,India,Chandigarh,22397,356,21316.0,725.0,1933.320845630412,1.5894985935616377,30.733839,76.76827800000002,Chandigarh_IN_1615237200
2021-03-09,1615237200,IN,India,Delhi,641340,10924,628686.0,1730.0,3427.623716244448,1.7033086974147875,28.646519,77.10898,Delhi_IN_1615237200
2021-03-09,1615237200,BE,Belgium,Namur,41448,0,0.0,41448.0,8359.282982945837,0.0,50.331,4.8221,Namur_BE_1615237200
2021-03-09,1615237200,BE,Belgium,Brussels,97730,0,0.0,97730.0,8022.130013831259,0.0,50.8503,4.3517,Brussels_BE_1615237200
2021-03-09,1615237200,DE,Germany,Hamburg,53555,1312,48490.0,3753.0,2890.992497616706,2.449817944169545,53.5511,9.9937,Hamburg_DE_1615237200
2021-03-09,1615237200,DE,Germany,Berlin,132064,2895,124444.0,4725.0,3604.280246544297,2.192118972619336,52.52,13.405,Berlin_DE_1615237200
2021-03-09,1615237200,CN,China,Tianjin,361,3,343.0,15.0,2.6034888625847565,0.8310249307479224,39.3054,117.323,Tianjin_CN_1615237200
2021-03-09,1615237200,CN,China,Shanghai,1818,7,1776.0,35.0,7.309749005815834,0.385038503850385,31.202,121.4491,Shanghai_CN_1615237200
2021-03-09,1615237200,CN,China,Chongqing,591,6,585.0,0.0,1.8437545031207965,1.015228426395939,30.0572,107.874,Chongqing_CN_1615237200
2021-03-09,1615237200,CN,China,Beijing,1049,9,1033.0,7.0,4.791465071521409,0.8579599618684461,40.1824,116.4142,Beijing_CN_1615237200
2021-03-09,1615237200,NL,Netherlands,Groningen,27202,210,0.0,26992.0,4643.041241512565,0.7720020586721564,53.217922,6.741514,Groningen_NL_1615237200
2021-03-09,1615237200,NL,Netherlands,Utrecht,88962,1159,0.0,87803.0,6566.265682733088,1.3028034441671723,52.084251,5.163824,Utrecht_NL_1615237200
2021-03-09,1615237200,PK,Pakistan,Islamabad,45976,511,43134.0,2331.0,2291.270883875585,1.1114494518879416,33.665087,73.121219,Islamabad_PK_1615237200
2021-03-09,1615237200,MX,Mexico,Mexico City,221759,29556,0.0,192203.0,1272.4447563345668,13.327982178851816,19.4969,-99.7233,Mexico City_MX_1615237200
2021-03-09,1615237200,MX,Mexico,Oaxaca,41665,2999,0.0,38666.0,1005.5282939226898,7.19788791551662,17.0732,-96.7266,Oaxaca_MX_1615237200
2021-03-09,1615237200,MX,Mexico,Puebla,72904,9231,0.0,63673.0,1103.861623017568,12.66185668824756,19.0414,-98.2063,Puebla_MX_1615237200
2021-03-09,1615237200,MX,Mexico,San Luis Potosí,58217,4661,0.0,53556.0,2031.197337745304,8.006252469210025,22.1565,-100.9855,San Luis Potosí_MX_1615237200
2021-03-09,1615237200,PE,Peru,Lima,635962,59278,0.0,576684.0,5983.553652914334,9.320997166497367,-11.766533,-76.60449799999998,Lima_PE_1615237200
2021-03-09,1615237200,JP,Japan,Akita,269,6,262.0,1.0,27.83267286779997,2.2304832713754648,39.748679,140.408228,Akita_JP_1615237200
2021-03-09,1615237200,JP,Japan,Chiba,27374,485,25253.0,1636.0,437.3275189148066,1.771754219332213,35.510141,140.198917,Chiba_JP_1615237200
2021-03-09,1615237200,JP,Japan,Fukuoka,18274,306,17466.0,502.0,358.0554341289881,1.6745102331180912,33.526032,130.666949,Fukuoka_JP_1615237200
2021-03-09,1615237200,JP,Japan,Hiroshima,5054,103,4899.0,52.0,180.2311337693733,2.037989711119905,34.605309000000005,132.788719,Hiroshima_JP_1615237200
2021-03-09,1615237200,JP,Japan,Kagoshima,1762,27,1746.0,0.0,109.96877560815167,1.532349602724177,31.009484000000004,130.430665,Kagoshima_JP_1615237200
2021-03-09,1615237200,JP,Japan,Kochi,903,18,866.0,19.0,129.3642527745982,1.9933554817275747,33.422519,133.367307,Kochi_JP_1615237200
2021-03-09,1615237200,JP,Japan,Kumamoto,3457,73,3347.0,37.0,197.81788051616903,2.111657506508533,32.608154,130.74523100000002,Kumamoto_JP_1615237200
2021-03-09,1615237200,MX,Mexico,Aguascalientes,23471,2039,0.0,21432.0,1636.0258881178836,8.687316262621959,21.8853,-102.2916,Aguascalientes_MX_1615237200
2021-03-09,1615237200,JP,Japan,Kyoto,9120,162,8781.0,177.0,353.0836943859305,1.7763157894736843,35.253815,135.443341,Kyoto_JP_1615237200
2021-03-09,1615237200,JP,Japan,Miyazaki,1949,21,1930.0,0.0,181.5893211689917,1.07747562852745,32.193203999999994,131.299374,Miyazaki_JP_1615237200
2021-03-09,1615237200,JP,Japan,Nagano,2374,41,2343.0,0.0,115.87327154076308,1.7270429654591406,36.132134,138.045528,Nagano_JP_1615237200
2021-03-09,1615237200,JP,Japan,Nagasaki,1612,37,1564.0,11.0,121.52060573348088,2.295285359801489,33.235712,129.608033,Nagasaki_JP_1615237200
2021-03-09,1615237200,JP,Japan,Niigata,1124,16,1021.0,87.0,50.559892330820034,1.4234875444839858,37.521819,138.918647,Niigata_JP_1615237200
2021-03-09,1615237200,JP,Japan,Okayama,2526,34,2419.0,73.0,133.6800759531453,1.3460015835312746,34.89246,133.826252,Okayama_JP_1615237200
2021-03-09,1615237200,JP,Japan,Osaka,47707,1137,45126.0,1444.0,541.5488043800669,2.3832980485044124,34.620965000000005,135.507481,Osaka_JP_1615237200
2021-03-09,1615237200,JP,Japan,Saitama,30117,630,27993.0,1494.0,409.772217696712,2.091841816914035,35.997101,139.347635,Saitama_JP_1615237200
2021-03-09,1615237200,JP,Japan,Shizuoka,5267,99,4947.0,221.0,144.5576924343658,1.8796278716536927,34.916975,138.40778400000002,Shizuoka_JP_1615237200
2021-03-09,1615237200,JP,Japan,Tokyo,113571,1479,108864.0,3228.0,815.8447625662657,1.3022690651662836,35.711343,139.446921,Tokyo_JP_1615237200
2021-03-09,1615237200,JP,Japan,Toyama,909,28,870.0,11.0,87.11051823571013,3.08030803080308,36.637464,137.26934599999998,Toyama_JP_1615237200
2021-03-09,1615237200,JP,Japan,Wakayama,1167,18,1116.0,33.0,126.17130105640084,1.5424164524421593,33.911879,135.505446,Wakayama_JP_1615237200
2021-03-09,1615237200,US,The United States of America,Baltimore,51862,1293,,,6268.295925643908,2.493154911110254,39.45784712,-76.62911955,Baltimore_US_1615237200
2021-03-09,1615237200,US,The United States of America,Oakland,76119,2019,,,6052.796473237573,2.6524258069601543,42.66090111,-83.38595416,Oakland_US_1615237200
2021-03-09,1615237200,US,The United States of America,Honolulu,22387,353,,,2297.132150512589,1.5768079689105283,21.45803166,-157.97121819999995,Honolulu_US_1615237200
2021-03-09,1615237200,US,The United States of America,Boise,310,2,,,3958.625973694292,0.6451612903225806,43.98829931,-115.7309284,Boise_US_1615237200
2021-03-10,1615323600,US,The United States of America,Columbus,5950,147,,,10719.175614325864,2.4705882352941178,34.26744084,-78.65801424,Columbus_US_1615323600
2021-03-10,1615323600,US,The United States of America,Philadelphia,122159,3186,,,7711.746495091107,2.608076359498686,40.00338507,-75.1379271,Philadelphia_US_1615323600
2021-03-10,1615323600,US,The United States of America,Queens,220450,8945,,,9781.006611774124,4.057609435246087,40.71088124,-73.81684712,Queens_US_1615323600
2021-03-10,1615323600,MY,Malaysia,Johor Bahru,38289,98,34716.0,3475.0,1016.1084868106788,0.2559481835514116,1.4854,103.7618,Johor Bahru_MY_1615323600
2021-03-10,1615323600,MY,Malaysia,Kuala Lumpur,35908,107,34549.0,1252.0,2019.118308591993,0.2979837362147711,3.139,101.6869,Kuala Lumpur_MY_1615323600
2021-03-10,1615323600,US,The United States of America,Raleigh,4838,60,,,6594.78469486512,1.2401818933443571,37.76936795,-81.2456041,Raleigh_US_1615323600
2021-03-10,1615323600,US,The United States of America,Milwaukee,107786,1287,,,11397.17000484284,1.1940326201918616,43.00486062,-87.96733172,Milwaukee_US_1615323600
2021-03-10,1615323600,US,The United States of America,Providence,83108,1846,,,13007.351341537662,2.221206141406362,41.87064746,-71.57753536,Providence_US_1615323600
2021-03-10,1615323600,US,The United States of America,Austin,1895,31,,,6309.936068193926,1.6358839050131926,29.88548725,-96.27736949,Austin_US_1615323600
2021-03-10,1615323600,RU,Russia,Moscow,992882,15496,913173.0,64213.0,7938.948070710292,1.5607091275700435,55.7504461,37.6174943,Moscow_RU_1615323600
2021-03-10,1615323600,SE,Sweden,Stockholm,164697,3913,0.0,160784.0,6928.539666927631,2.375878127713316,59.6025,18.1384,Stockholm_SE_1615323600
2021-03-10,1615323600,SE,Sweden,Uppsala,25273,482,0.0,24791.0,6586.433089314149,1.9071736635935583,60.0092,17.2715,Uppsala_SE_1615323600
2021-03-10,1615323600,ES,Spain,Madrid,597385,14211,40736.0,542438.0,8994.528316687618,2.3788678992609458,40.4168,-3.7038,Madrid_ES_1615323600
2021-03-10,1615323600,ES,Spain,Murcia,107057,1531,2180.0,103346.0,7196.320672087697,1.4300793035485768,37.9922,-1.1307,Murcia_ES_1615323600
2021-03-10,1615323600,US,The United States of America,Hartford,71515,2308,,,8019.894137173103,3.22729497308257,41.80283011,-72.73103891,Hartford_US_1615323600
2021-03-10,1615323600,US,The United States of America,Fresno,104941,1463,,,10504.843854625307,1.3939440135678487,36.75733899,-119.6466953,Fresno_US_1615323600
2021-03-10,1615323600,US,The United States of America,Los Angeles,1205327,22104,,,12006.316896512808,1.8338591933973103,34.30828379,-118.2282411,Los Angeles_US_1615323600
2021-03-10,1615323600,US,The United States of America,Denver,60810,765,,,8362.084731941624,1.2580167735569807,39.76018276,-104.8725695,Denver_US_1615323600
2021-03-10,1615323600,US,The United States of America,Sacramento,96060,1442,,,6189.910428605117,1.500973238542328,38.45106826,-121.3425374,Sacramento_US_1615323600
2021-03-10,1615323600,US,The United States of America,San Diego,276880,3405,,,8293.967342952914,1.2297746316093614,33.03484597,-116.7365326,San Diego_US_1615323600
2021-03-10,1615323600,US,The United States of America,San Francisco,35848,450,,,4067.045620833329,1.255125094134382,37.75215114,-122.4385672,San Francisco_US_1615323600
2021-03-10,1615323600,CN,China,Shanghai,1820,7,1777.0,36.0,7.317790533875037,0.3846153846153846,31.202,121.4491,Shanghai_CN_1615323600
2021-03-10,1615323600,CN,China,Tianjin,361,3,343.0,15.0,2.6034888625847565,0.8310249307479224,39.3054,117.323,Tianjin_CN_1615323600
2021-03-10,1615323600,IN,India,Chandigarh,22502,356,21368.0,778.0,1942.3845009767167,1.5820815927473113,30.733839,76.76827800000002,Chandigarh_IN_1615323600
2021-03-10,1615323600,IN,India,Delhi,641660,10928,628920.0,1812.0,3429.3339473062847,1.7030826294299162,28.646519,77.10898,Delhi_IN_1615323600
2021-03-10,1615323600,DE,Germany,Berlin,132352,2902,124843.0,4607.0,3612.140319773979,2.192637814313346,52.52,13.405,Berlin_DE_1615323600
2021-03-10,1615323600,DE,Germany,Hamburg,53758,1312,48680.0,3766.0,2901.9507923980746,2.4405669853789203,53.5511,9.9937,Hamburg_DE_1615323600
2021-03-10,1615323600,BE,Belgium,Namur,41574,0,0.0,41574.0,8384.69481598606,0.0,50.331,4.8221,Namur_BE_1615323600
2021-03-10,1615323600,BE,Belgium,Brussels,98011,0,0.0,98011.0,8045.195792342326,0.0,50.8503,4.3517,Brussels_BE_1615323600
2021-03-10,1615323600,BR,Brazil,São Paulo,2134020,62101,1898463.0,173456.0,4647.352343904161,2.910047703395469,-23.5505,-46.6333,São Paulo_BR_1615323600
2021-03-10,1615323600,CN,China,Beijing,1049,9,1033.0,7.0,4.791465071521409,0.8579599618684461,40.1824,116.4142,Beijing_CN_1615323600
2021-03-10,1615323600,CN,China,Chongqing,591,6,585.0,0.0,1.8437545031207965,1.015228426395939,30.0572,107.874,Chongqing_CN_1615323600
2021-03-10,1615323600,NL,Netherlands,Groningen,27344,213,0.0,27131.0,4667.278865815732,0.7789643066120538,53.217922,6.741514,Groningen_NL_1615323600
2021-03-10,1615323600,NL,Netherlands,Utrecht,89220,1163,0.0,88057.0,6585.308606072774,1.3035193902712396,52.084251,5.163824,Utrecht_NL_1615323600
2021-03-10,1615323600,PK,Pakistan,Islamabad,46229,512,43244.0,2473.0,2303.8794521203326,1.107529905470592,33.665087,73.121219,Islamabad_PK_1615323600
2021-03-10,1615323600,MX,Mexico,Mexico City,222603,29686,0.0,192917.0,1277.2875964192822,13.335849022699604,19.4969,-99.7233,Mexico City_MX_1615323600
2021-03-10,1615323600,MX,Mexico,Oaxaca,41782,3008,0.0,38774.0,1008.3519303174804,7.199272413958163,17.0732,-96.7266,Oaxaca_MX_1615323600
2021-03-10,1615323600,MX,Mexico,Puebla,73262,9301,0.0,63961.0,1109.2822098309157,12.695531107531872,19.0414,-98.2063,Puebla_MX_1615323600
2021-03-10,1615323600,MX,Mexico,San Luis Potosí,58386,4680,0.0,53706.0,2037.093765765967,8.015620182920562,22.1565,-100.9855,San Luis Potosí_MX_1615323600
2021-03-10,1615323600,PE,Peru,Lima,635962,59690,0.0,576272.0,5983.553652914334,9.385780911438104,-11.766533,-76.60449799999998,Lima_PE_1615323600
2021-03-10,1615323600,JP,Japan,Akita,269,6,262.0,1.0,27.83267286779997,2.2304832713754648,39.748679,140.408228,Akita_JP_1615323600
2021-03-10,1615323600,JP,Japan,Chiba,27456,489,25544.0,1423.0,438.6375523973453,1.7810314685314683,35.510141,140.198917,Chiba_JP_1615323600
2021-03-10,1615323600,JP,Japan,Fukuoka,18308,306,17527.0,475.0,358.72162022729094,1.6714004806641904,33.526032,130.666949,Fukuoka_JP_1615323600
